19393,77.00,0.00
19393,50.00,0.00
19393,-4.00,0.00
19393,8.00,0.00
19393,-4.00,0.00
19393,78.00,0.00
19393,38.00,0.00
19393,4.00,0.00
19393,54.00,0.00
19393,4.00,0.00
19393,49.00,0.00
19393,-4.00,0.00
19393,-1.00,0.00
19393,31.00,0.00
19393,20.00,0.00
19393,60.00,0.00
19393,-1.00,0.00
19393,24.00,0.00
19393,52.00,0.00
19393,5.00,0.00
19393,69.00,0.00
19393,36.00,0.00
19393,-2.00,0.00
19393,55.00,0.00
19393,210.00,0.00
19393,13.00,0.00
19393,2.00,0.00
19393,11.00,0.00
19393,52.00,0.00
19393,-3.00,0.00
19393,17.00,0.00
19393,1.00,0.00
19393,18.00,0.00
19393,32.00,0.00
19393,-6.00,0.00
19393,13.00,0.00
19393,51.00,0.00
19393,15.00,0.00
19393,-14.00,0.00
19393,8.00,0.00
19393,63.00,0.00
19393,112.00,0.00
19393,16.00,0.00
19393,0.00,0.00
19393,16.00,0.00
19393,32.00,0.00
19393,0.00,0.00
19393,0.00,0.00
19393,50.00,0.00
19393,33.00,0.00
19393,4.00,0.00
19393,-8.00,0.00
19393,39.00,0.00
19393,22.00,0.00
19393,254.00,0.00
19393,32.00,0.00
19393,62.00,0.00
19393,18.00,0.00
19393,11.00,0.00
19393,34.00,0.00
19393,17.00,0.00
19393,64.00,0.00
19393,9.00,0.00
19393,1.00,0.00
19393,18.00,0.00
19393,6.00,0.00
19393,30.00,0.00
19393,54.00,0.00
19393,38.00,0.00
19393,-3.00,0.00
19393,5.00,0.00
19393,41.00,0.00
19393,-2.00,0.00
19393,27.00,0.00
19393,21.00,0.00
19393,64.00,0.00
19393,36.00,0.00
19393,59.00,0.00
19393,-12.00,0.00
19393,11.00,0.00
19393,8.00,0.00
19393,52.00,0.00
19393,-5.00,0.00
19393,-17.00,0.00
19393,-4.00,0.00
19393,30.00,0.00
19393,14.00,0.00
19393,-12.00,0.00
19393,-16.00,0.00
19393,26.00,0.00
19393,77.00,0.00
12312,72.00,0.00
12312,22.00,0.00
12312,-2.00,0.00
12312,0.00,0.00
12312,25.00,0.00
12312,4.00,0.00
12312,,1.00
12312,5.00,0.00
12312,115.00,0.00
19393,40.00,0.00
19393,53.00,0.00
19393,5.00,0.00
19393,53.00,0.00
19393,93.00,0.00
19393,13.00,0.00
19393,11.00,0.00
19393,9.00,0.00
98133,19.00,0.00
98133,3.00,0.00
98133,11.00,0.00
98133,64.00,0.00
98133,71.00,0.00
98133,-8.00,0.00
19393,16.00,0.00
19393,21.00,0.00
19393,-8.00,0.00
19393,3.00,0.00
19393,27.00,0.00
19393,58.00,0.00
19393,8.00,0.00
19393,21.00,0.00
19393,35.00,0.00
19393,24.00,0.00
19393,43.00,0.00
99999,7.00,0.00
99999,-22.00,0.00
99999,29.00,0.00
99999,43.00,0.00
99999,21.00,0.00
99999,-4.00,0.00
99999,-5.00,0.00
19393,17.00,0.00
19393,3.00,0.00
19393,1.00,0.00
19393,21.00,0.00
88888,84.00,0.00
88888,3.00,0.00
88888,28.00,0.00
88888,-7.00,0.00
88888,9.00,0.00
88888,43.00,0.00
19393,54.00,0.00
19393,-8.00,0.00
19393,30.00,0.00
19393,65.00,0.00
19393,20.00,0.00
19393,9.00,0.00
19393,-8.00,0.00
19393,24.00,0.00
19393,11.00,0.00
19393,33.00,0.00
19393,12.00,0.00
19393,36.00,0.00
19393,35.00,0.00
19393,19.00,0.00
19393,-14.00,0.00
19393,15.00,0.00
19393,32.00,0.00
77777,34.00,0.00
77777,19.00,0.00
77777,56.00,0.00
77777,-11.00,0.00
77777,25.00,0.00
77777,22.00,0.00
77777,17.00,0.00
19393,-9.00,0.00
19393,20.00,0.00
19393,4.00,0.00
19393,50.00,0.00
66666,4.00,0.00
66666,16.00,0.00
66666,0.00,0.00
66666,11.00,0.00
66666,65.00,0.00
66666,42.00,0.00
66666,34.00,0.00
19393,72.00,0.00
19393,51.00,0.00
19393,-2.00,0.00
19393,10.00,0.00
19393,0.00,0.00
19393,31.00,0.00
19393,-1.00,0.00
19393,-5.00,0.00
19393,25.00,0.00
19393,-1.00,0.00
19393,-4.00,0.00
19393,-26.00,0.00
19393,0.00,0.00
19393,35.00,0.00
19393,63.00,0.00
19393,268.00,0.00
19393,88.00,0.00
19393,-11.00,0.00
19393,139.00,0.00
19393,176.00,0.00
19393,32.00,0.00
19393,16.00,0.00
19393,39.00,0.00
19393,8.00,0.00
19393,41.00,0.00
22222,54.00,0.00
22222,9.00,0.00
22222,-7.00,0.00
22222,37.00,0.00
22222,48.00,0.00
22222,114.00,0.00
22222,42.00,0.00
22222,23.00,0.00
22222,75.00,0.00
22222,12.00,0.00
22222,59.00,0.00
22222,-16.00,0.00
22222,35.00,0.00
22222,19.00,0.00
22222,-6.00,0.00
22222,51.00,0.00
22222,11.00,0.00
22222,12.00,0.00
22222,3.00,0.00
22222,11.00,0.00
22222,19.00,0.00
22222,-12.00,0.00
22222,49.00,0.00
22222,74.00,0.00
22222,0.00,0.00
22222,-7.00,0.00
22222,41.00,0.00
22222,9.00,0.00
22222,34.00,0.00
22222,37.00,0.00
22222,76.00,0.00
22222,47.00,0.00
22222,52.00,0.00
22222,-9.00,0.00
22222,21.00,0.00
22222,33.00,0.00
22222,28.00,0.00
22222,15.00,0.00
22222,32.00,0.00
22222,11.00,0.00
22222,-7.00,0.00
22222,-1.00,0.00
22222,-3.00,0.00
22222,42.00,0.00
22222,22.00,0.00
22222,-6.00,0.00
22222,96.00,0.00
22222,15.00,0.00
22222,-11.00,0.00
22222,66.00,0.00
22222,-9.00,0.00
22222,34.00,0.00
22222,24.00,0.00
22222,33.00,0.00
22222,3.00,0.00
22222,62.00,0.00
22222,51.00,0.00
22222,31.00,0.00
22222,-6.00,0.00
22222,-4.00,0.00
22222,36.00,0.00
22222,-2.00,0.00
22222,7.00,0.00
22222,50.00,0.00
22222,25.00,0.00
22222,39.00,0.00
22222,0.00,0.00
22222,-14.00,0.00
22222,37.00,0.00
22222,-7.00,0.00
22222,27.00,0.00
22222,-9.00,0.00
22222,-10.00,0.00
22222,50.00,0.00
22222,10.00,0.00
22222,-11.00,0.00
22222,11.00,0.00
22222,27.00,0.00
22222,72.00,0.00
22222,59.00,0.00
22222,19.00,0.00
22222,23.00,0.00
22222,48.00,0.00
22222,49.00,0.00
22222,33.00,0.00
22222,30.00,0.00
22222,34.00,0.00
22222,22.00,0.00
22222,21.00,0.00
22222,118.00,0.00
22222,,1.00
22222,38.00,0.00
22222,21.00,0.00
22222,7.00,0.00
22222,-9.00,0.00
22222,6.00,0.00
22222,13.00,0.00
22222,1.00,0.00
22222,4.00,0.00
19393,36.00,0.00
33333,4.00,0.00
33333,-10.00,0.00
33333,14.00,0.00
33333,70.00,0.00
33333,2.00,0.00
19393,28.00,0.00
19393,69.00,0.00
19393,21.00,0.00
44444,14.00,0.00
44444,34.00,0.00
44444,-10.00,0.00
44444,13.00,0.00
44444,-5.00,0.00
44444,12.00,0.00
44444,0.00,0.00
44444,-6.00,0.00
44444,,1.00
44444,203.00,0.00
44444,,1.00
19393,129.00,0.00
19393,118.00,0.00
19393,131.00,0.00
19393,184.00,0.00
55555,74.00,0.00
55555,35.00,0.00
55555,58.00,0.00
19393,0.00,0.00
19393,24.00,0.00
19393,69.00,0.00
19393,27.00,0.00
19393,-10.00,0.00
19393,54.00,0.00
19393,,1.00
19393,-12.00,0.00
